id,name,host_id,host_name,room_type,price
1.08039E+18,Twin Studio (2),538210514,Adagio,Entire home/apt,
1.08039E+18,Twin Studio (3),538210514,Adagio,Entire home/apt,
1.08039E+18,Triple Studio with sofa bed (2),538210514,Adagio,Entire home/apt,
1.08115E+18,Sorpresa cosy apartment,371008290,Sonia,Entire home/apt,121
1.08129E+18,A NEW home in Seefeld,20483046,,Entire home/apt,420
1.08231E+18,Designer 1 Bd + Loft in the heart of Zürich,559913386,Marko,Entire home/apt,480
1.08294E+18,Luxus- Wohnung mit Bergpanorama,6906205,Julian,Entire home/apt,219
1.0832E+18,"Central designer flat, 6 rooms",56743449,Norman,Entire home/apt,
1.08348E+18,"Clean,comfy,central Zurich Room (10 mins to Lake)",340975587,Ar,Private room,
1.08415E+18,Flat in Zürich-Wiedikon,8259541,Andreas,Entire home/apt,126
1.08497E+18,Down town - Wipkingen: your place to be,5751120,Serap,Private room,53
1.08536E+18,Spacious garden flat by the lake,168397265,Rohan,Entire home/apt,
1.08601E+18,Cozy Studio with Balcony in the City (BE-27),25291258,Delta,Entire home/apt,88
1.08601E+18,Cozy Studio with Balcony in the City (BE-47),25291258,Delta,Entire home/apt,111
1.0862E+18,Cozy two-room apartment,19146596,Marisa,Entire home/apt,230
1.08714E+18,Cozy Studio with Balcony in the City BE37,25291258,Delta,Entire home/apt,87
1.08719E+18,STAYY The River close ETH free Parking/ Kitchen/TV,38886244,Patrick,Entire home/apt,204
1.08811E+18,Wohnung im Herzen von Zürich,65124121,Martha,Entire home/apt,187
1.08901E+18,Reihenhaus mit Garten in Zürich,22404783,,Entire home/apt,-179
1.09E+18,Nevena House,3580507,Matteo,Entire home/apt,153
1.09047E+18,Amazing 2BR flat: spacious and central (Duke2),23561865,Dimi,Entire home/apt,356
1.09059E+18,Charming 1BR flat in the city centre (West9),23561865,Dimi,Entire home/apt,171
1.0911E+18,"Blueground | Enge, w/d, near central market",434204093,Blueground,Entire home/apt,248
1.09135E+18,cosy studio in the heart of Zurich,159556512,Raffael,Entire home/apt,90
1.09334E+18,"Cozy studio ""Linda""",371008290,Sonia,Entire home/apt,-121
1.0955E+18,"Blueground | Unterstrass, nr university & market",434204093,Blueground,Entire home/apt,142
1.09633E+18,Traumhafte 186 m2  Wohnung mit Stadt und See Blick,85565146,Christoph,Entire home/apt,799
1.09691E+18,Zentrales Studio Apartment mit Balkon,4378131,Oliver,Entire home/apt,89
1.09697E+18,"Zurich-City, close to the woods",30957267,Thebiga,Entire home/apt,
1.09921E+18,Traumwohnung 15 Minuten vom Stadtzentrum,346033143,,Entire home/apt,280
1.09922E+18,Charming Ground-Floor Apartment,37513703,Matias,Entire home/apt,
1.09925E+18,Fantastic studio in the city centre (Art 8),23561865,Dimi,Entire home/apt,147
1.09933E+18,Amazing studio in the city centre (Art 10),23561865,Dimi,Entire home/apt,140
1.09935E+18,Amazing studio in the city centre (Art 19),23561865,Dimi,Entire home/apt,131
1.1006E+18,Private garden oasis in central Zurich,67949703,,Entire home/apt,141
1.10065E+18,"1-Bedroom Apartment Suite, Franklinstrasse",17484617,Marie,Entire home/apt,258
1.10442E+18,Kleine Ruheoase nah an der Stadt,35299957,Ralph,Entire home/apt,
1.10485E+18,"Wipkingen 2br w/ garden & storage, nr transport",434204093,Blueground,Entire home/apt,288
1.10572E+18,Charming Senior 1-BR Apartment close to river,83271512,José-Luis,Entire home/apt,176
1.10579E+18,Central Gem: Modern 2.5 Room Apartment,83271512,José-Luis,Entire home/apt,243
1.10591E+18,Green Haven: with big terrace & views,5162819,Karl,Entire home/apt,
1.10774E+18,Room in old town with rooftop,1477771,Nuria,Entire home/apt,60
1.10922E+18,Zweifamilienhaus am Lindenplatz,547914822,Spazio Diffuso,Entire home/apt,166
1.10923E+18,Zimmer im hippen Kreis 4,77568677,Lisa Noemi,Private room,
1.10925E+18,Wohnen am Lindenplatz Zürich,547914822,Spazio Diffuso,Entire home/apt,
1.10946E+18,Rooftop with Alp and lake views,7755947,Pyry,Entire home/apt,
1.10954E+18,Wohnen im Herzen von Zürich,547914822,Spazio Diffuso,Entire home/apt,
1.11005E+18,Apartment looking over Park in City Centre,1229459,Swissstay,Entire home/apt,124
1.11018E+18,Zurich Apt. 22 - Chez Gérard - Kreis 1,63526682,Gerard,Entire home/apt,114
1.1106E+18,The urban nest,26703402,Anna,Entire home/apt,177
1.11077E+18,Easy One Bedroom Apartment,58818657,Book A Home AG,Entire home/apt,125
1.11078E+18,Easy One Bedroom Apartment,58818657,Book A Home AG,Entire home/apt,125
1.11105E+18,"Downtown Dream 2,5BR with Balcony and Style BA51",25291258,Delta,Entire home/apt,173
1.11135E+18,A room in the heart of Zurich,3714973,Olivier,Private room,75
1.11154E+18,Cozy apartment in Zurich City Seefeld,566864134,Juanma,Entire home/apt,-189
1.11162E+18,"Zurich City Apartment with Sauna, Whirlpool & Gym",566899582,Linus,Entire home/apt,144
1.11184E+18,Cozy Studio with Balcony in the City (BE-31),25291258,Delta,Entire home/apt,84
1.11278E+18,"Central, cozy & bright apartment",21750,Leila,Entire home/apt,
1.11291E+18,Serviced rooftop apartment next to Paradeplatz,22592993,,Entire home/apt,188
1.11311E+18,"Apartamento de 2,1/2 con Balcón",150950946,Rodriguez,Entire home/apt,108
1.11363E+18,4 M Wohnung im Herzen von Zürich,38893265,Anja,Entire home/apt,130
1.11377E+18,Zimmer in der Fliederhof-WG,89397717,Dieter,Private room,77
1.1145E+18,Charming studio in the city centre (Art 14),23561865,Dimi,Entire home/apt,152
1.11453E+18,Cute Studio next to Museum of Art (Art 9),23561865,Dimi,Entire home/apt,132
1.11453E+18,Amazing studio in the city centre (Art 12),23561865,Dimi,Entire home/apt,213
1.11456E+18,"2 bedrooms, top location, highest comfort",41370631,Bernd,Entire home/apt,181
1.11515E+18,Charmantes Zimmer in Altstadt,567699919,David,Private room,118
1.11522E+18,"Ruhe-Oase mit Gartensicht, neben ETH",424088625,Samuel,Entire home/apt,134
1.11536E+18,Zürich City-kleines Studio-Albisriederplatz 4211,19610180,Rossana,Entire home/apt,-98
1.11564E+18,Cozy modern apartment.,8733042,Hemerson,Entire home/apt,120
1.11574E+18,"Blueground | Unterstrass,  near uni & supermarket",434204093,Blueground,Entire home/apt,165
1.11593E+18,City feel good with forest view,567897501,,Entire home/apt,
1.11641E+18,"1 room in a central, quiet maisonette-apart'",568013948,Tobias,Private room,
1.11656E+18,Room in hipster neighborhood,33829615,Anne,Private room,65
1.11749E+18,Zürich City-helles Studio b. Albisriederplatz 4212,19610180,Rossana,Entire home/apt,120
1.11752E+18,Beautiful Apartment in Zurich City Centre,11256564,Melanie Christina,Private room,101
1.11757E+18,Moderne Wohnung mit Weitblick,1259206,Deniz,Entire home/apt,270
1.11796E+18,"Nahe Fluss, Wald und Zentrum.",19838245,Fra,Private room,
1.11824E+18,Münsterhofblick: luxus lage,423806611,Stefan Buchschacher,Private room,160
1.11825E+18,Münsterblüxckt: luxoriöster Ort,423806611,Stefan Buchschacher,Private room,-3200
1.1183E+18,Swiss Marc Aurel - Self Check-In,510964692,Philippe,Private room,240
1.11867E+18,Studio+ free parking near ETH/River (Zürich Höngg),5902929,Andrea,Entire home/apt,105
1.11964E+18,"Zurich Höngg:  Spacious, garden & near ETH",17080225,Nunu,Entire home/apt,266
1.12014E+18,Stylisches 2.5 Zimmer Studio,568854997,Ersin,Entire home/apt,108
1.12093E+18,Charming studio in the city centre (Art 4),23561865,Dimi,Entire home/apt,-139
1.121E+18,"Blueground | Wipkingen, storage & garden, nr train",434204093,Blueground,Entire home/apt,
1.12101E+18,Cozy studio in the city centre (Art 13),23561865,Dimi,Entire home/apt,175
1.12116E+18,Amazing studio in the city centre (Art 17),23561865,Dimi,Entire home/apt,142
1.12116E+18,Charming studio in the city centre (Art 18),23561865,Dimi,Entire home/apt,138
1.12152E+18,Bedroom in shared apartment,356890093,Jan,Private room,
1.12163E+18,SIHL 2 Bedroom,24506494,EMA House,Entire home/apt,294
1.12303E+18,Entire Bright Flat in Heart of Zurich,538955806,Maryam,Entire home/apt,
1.1237E+18,Charmantes Apartment in Zürich-Affoltern& Netflix!,57029086,Stefani,Entire home/apt,286
1.1253E+18,Cozy Studio L'aria,371008290,Sonia,Entire home/apt,121
1.1253E+18,Bijou mit privater Dachterasse,238614933,Larissa,Entire home/apt,315
1.12542E+18,Room in the Nevena House!,3580507,Matteo,Private room,66
1.12553E+18,Nice room in a green Apartment,57711185,Antonio,Private room,100
1.12664E+18,"Blueground | Wipkingen, storage, 8 min to river",434204093,Blueground,Entire home/apt,251
1.12736E+18,Goldbrunnenplatz,570530981,Brunnen,Private room,45
1.12739E+18,Beautiful flat with garden,7603506,Deborah,Entire home/apt,
1.12749E+18,Studio Central Station - Zürich,83453577,Tina,Entire home/apt,100
1.1276E+18,200sm house 10 min to the centre,129573399,Andrea,Private room,
1.1277E+18,Urban Oasis with Queen Bed and City View (BE-54),25291258,Delta,Entire home/apt,117
1.12806E+18,Stylish spacious apartment,40821871,Lucas,Entire home/apt,212
1.12819E+18,Premium 1-BR Serviced Apartment with Balcony,83271512,José-Luis,Entire home/apt,
1.12839E+18,Cozy Apartment in Zürich city,520649689,Moez,Entire home/apt,180
1.1284E+18,"Zürich City Apartment mit Sauna, Whirlpool 4102",566899582,Linus,Entire home/apt,129
1.12919E+18,HildaThree,60673302,,Entire home/apt,252
1.12976E+18,Two streets from Lake Zurich!,12949921,Monika,Entire home/apt,200
1.1298E+18,cozy & central room in Zurich,80108218,David,Private room,
1.13037E+18,Zürich 2BR Apt: Essential Comfort & Access,1229459,Swissstay,Entire home/apt,-160
1.13044E+18,Taylor Swift Apartment - 20 mins from concert,165996977,Delia,Entire home/apt,
1.1316E+18,HildaTwo,60673302,,Entire home/apt,194
1.13178E+18,"Blueground | Wiedikon, private w/d, near shops",434204093,Blueground,Entire home/apt,205
1.13178E+18,"Blueground | Wiedikon, private w/d, near shops",434204093,Blueground,Entire home/apt,-211
1.13178E+18,"Blueground | Wiedikon, private w/d, nr market",434204093,Blueground,Entire home/apt,264
1.13178E+18,"Blueground | Wiedikon, private w/d, nr market",434204093,Blueground,Entire home/apt,271
1.13178E+18,"Blueground | Leimbach, storage & shared garden",434204093,Blueground,Entire home/apt,147
1.13404E+18,Zimmer am Zürcher Central,572100016,Gürsel,Private room,105
1.13459E+18,Sunny room in shared Höngg,43616716,Anna-Tia,Private room,
1.13464E+18,Wohnung fussläufig zum See,188744972,Janina,Entire home/apt,153
1.13602E+18,"Kalender  - Spaceous quiet 2.5 room, city centre",334215636,Holger,Entire home/apt,203
1.13654E+18,"Zentrale, ruhige und schöne Wohnung",29728749,Christoph,Private room,70
1.13675E+18,Cozy 2BR Zurich Apt: Easy City Access,1229459,Swissstay,Entire home/apt,151
1.13692E+18,Premium 1-BR Serviced Apartment with Balcony,83271512,José-Luis,Entire home/apt,310
1.13695E+18,Zurich City Center Apartment with AC,376117552,,Entire home/apt,187
1.13702E+18,Your private roof top flat,319055544,Florian,Entire home/apt,251
1.13768E+18,Premium 1-BR Serviced Apartment with Balcony,83271512,José-Luis,Entire home/apt,374
1.1385E+18,Zimmer am Zürcher Central,572100016,Gürsel,Private room,113
1.13852E+18,im Herzen von Zürich,572100016,Gürsel,Private room,99
1.13991E+18,Lakeside Home in Central Zurich!,13887789,Stephanie,Entire home/apt,261
1.14E+18,Modern studio in the center,36158003,Alex,Entire home/apt,
1.14107E+18,"Blueground | Enge, w/d, near central market",434204093,Blueground,Entire home/apt,253
1.14115E+18,Einzelzimmer im Grünen,110292350,Vera,Private room,89
1.14256E+18,Wohnung mit schöner Dachterrasse,539078430,Dominic,Entire home/apt,119
1.14422E+18,Dream view in the pedestrian zone,344271798,Florian,Entire home/apt,
1.14428E+18,Comfy - Cozy - Central,2931682,David,Entire home/apt,251
1.14496E+18,Terrific studio in the city centre (Art 2),23561865,Dimi,Entire home/apt,181
1.14496E+18,Charming studio in the city centre (Art 21),23561865,Dimi,Entire home/apt,138
1.14535E+18,Modern 2-bedroom with balcony,83271512,José-Luis,Entire home/apt,250
1.14535E+18,Cozy flat on the top floor,98466279,Stylianos,Entire home/apt,
1.14543E+18,Single Room in a super central apartment,381297571,Joanna,Private room,130
1.14544E+18,Well-located 3 Bedroom Apartment,1229459,Swissstay,Entire home/apt,-173
1.14545E+18,Schöne kleine Wohnung,12817671,Désirée,Entire home/apt,81
1.14562E+18,Cosy 1-bedroom with balcony,83271512,José-Luis,Entire home/apt,247
1.14583E+18,"Zimmer mitten in Zürich, inkl. Dachterrasse",407024846,Rene Alexander,Private room,165
1.14618E+18,Private Room in modern apartment,5037255,Thomas,Private room,-66
1.14634E+18,Quiet 3 BR Luxury Apartment Overlooking Zurich,14004054,Julia,Entire home/apt,
1.14643E+18,Family Apartment in Zurich City,2397109,Simon,Entire home/apt,180
1.14723E+18,Spacious city flat with parking,127306659,Michael,Entire home/apt,126
1.14725E+18,Charming 3 1/2 room apartment,23604626,Sascha,Entire home/apt,126
1.14767E+18,Wohnung im Herzen von Zürich,41303880,Nahid,Entire home/apt,139
1.14768E+18,Zentrales Studio Apartment im Kreis 3,4378131,Oliver,Entire home/apt,107
1.14829E+18,2-Zimmer Wohnung in Zürich im trendy Kreis 3,151922126,Norzin,Entire home/apt,
1.14972E+18,Wohnung mit Blick über Zürich,204223986,Silvia,Entire home/apt,124
1.14973E+18,"Zentrale, moderne Wohnung nahe Bahnhof Stadelhofen",4945446,Romano,Entire home/apt,
1.14973E+18,Beautiful flat in Wiedikon,28824446,Yi,Entire home/apt,96
1.15062E+18,Entire Flat in Heart of Zurich,538955806,Maryam,Entire home/apt,63
1.15215E+18,Urban Appartment in City Center,408887528,Burcu,Entire home/apt,110
1.15593E+18,Downtown Deluxe Studio with Queen Bed (BE-26),25291258,Delta,Entire home/apt,135
1.15654E+18,Moderne Wohnung in beliebter Gegend,38850210,Maude,Entire home/apt,
1.15864E+18,2.5 room furnished apartment,8832547,Pankaj,Entire home/apt,
1.1587E+18,Kleines schönes Zimmer,572100016,Gürsel,Private room,80
1.15911E+18,Central Studio Oasis near Zurich Oerlikon Station!,57029086,Stefani,Entire home/apt,167
1.15931E+18,"Urban Oasis: Lakefront Luxury Living, 1001",501316964,John Paul,Entire home/apt,6662
1.1594E+18,Cozy room close to nature & city,32737913,Mikelino,Private room,75
1.16096E+18,Cozy 2BR Apartment near Zurich Oerlikon Station,57029086,Stefani,Entire home/apt,308
1.16097E+18,Prime Location! Big 2BR Apartment in Zurich City,57029086,Stefani,Entire home/apt,297
1.16099E+18,Charming 2BR Apartment located near train station,57029086,Stefani,Entire home/apt,289
1.16132E+18,Im Herzen der Zürcher Altstadt! 44qm,481508453,Dragesa,Entire home/apt,220
1.16202E+18,Zentrale 2.5 Zimmer Wohnung mit Balkon,4378131,Oliver,Entire home/apt,122
1.16213E+18,STAYY The River Studio near ETH Höngg Zürich,38886244,Patrick,Entire home/apt,184
1.16234E+18,City Center two bedroom attic flat,139483718,,Entire home/apt,342
1.16367E+18,"City center / Brunau - Duplex 3.5 rooms, garden",1746873,Frank,Entire home/apt,205
1.16442E+18,Zimmer mit Frühstück bei Familie,10480219,Sandra,Private room,100
1.16541E+18,"City Center / Brunau - Duplex 5.5 rooms, garden",1746873,Frank,Entire home/apt,223
1.16647E+18,Bijou für Zwei,24820662,,Entire home/apt,-144
1.16663E+18,Preciosa confortable habitación.,481914769,Rafael Adolfo,Private room,
1.16671E+18,Zentrale Wohnung an bester Lage,1236177,Isabel,Entire home/apt,
1.16713E+18,"Blueground | Enge, shared w/d, nr market, Old Town",434204093,Blueground,Entire home/apt,246
1.16713E+18,"Blueground | Unterstrass, nr university, groceries",434204093,Blueground,Entire home/apt,160
1.16713E+18,"Blueground | Seefeld, near opera, 1 min to lake",434204093,Blueground,Entire home/apt,312
1.16726E+18,1 Zi Apartment am Letzigrund,5591552,Anthoula,Private room,160
1.16734E+18,Wohnung mit Vespa,455325587,Daniel,Entire home/apt,
1.16785E+18,Zh Brecht 3 - Limmatquai HITrental Apartment,12886487,Stephanie,Entire home/apt,173
1.16785E+18,Zh Hesse 4 - Limmatquai HITrental Apartment,12886487,Stephanie,Entire home/apt,177
1.1682E+18,"Drei Zimmer Deluxe Apartment mit AC, für 5 Pers.",580580045,Eva,Entire home/apt,-225
1.16828E+18,"City Center / Wipkingen – 3 rooms, quiet",1746873,Frank,Entire home/apt,192
1.16922E+18,LukyHouse,499046066,Diana,Entire home/apt,339
1.16941E+18,Cozy studio in the city center,19729738,Simona,Entire home/apt,
1.16962E+18,BtqLeadingLuxuryPenthouse&Garage,520530873,Nora,Entire home/apt,1150
1.17039E+18,Stadtwohnung in Wollishofen,548356728,Aleksandra-,Entire home/apt,
1.17157E+18,Loft apartment center of Zurich,3241050,Anna,Entire home/apt,322
1.17161E+18,2 rooms with private bathroom,142652075,Lazhar,Private room,250
1.17165E+18,Herzige 2-Zimmer-Wohnung,349331,Sandra,Entire home/apt,153
1.17188E+18,Cosy 1-Room studio,9043839,Bayardo,Entire home/apt,85
1.17218E+18,Wohnung mit Garten nahe Zentrum,450946083,Christos,Entire home/apt,98
1.17293E+18,Italian Design in Zurich Center,18533512,Reynaldo,Entire home/apt,-115
1.17315E+18,Modern studio near main station (Crown 16),1314526,Giancarlo,Entire home/apt,130
1.17319E+18,Studio in the heart of Zurich (Crown 35),1314526,Giancarlo,Entire home/apt,115
1.17378E+18,"Blueground | Enge, storage, near local market",434204093,Blueground,Entire home/apt,266
1.17378E+18,"Blueground | Wipkingen, nr river, market",434204093,Blueground,Entire home/apt,
1.17389E+18,Charming 1 BR unit in Zurich,1229459,Swissstay,Entire home/apt,114
1.17407E+18,Beautiful 2BR Apartment 10min to Zurich Center!,57029086,Stefani,Entire home/apt,305
1.17449E+18,Big studio in city center (Vineyard 41),1314526,Giancarlo,Entire home/apt,117
1.17453E+18,Very central & bright studio (Vineyard 51),1314526,Giancarlo,Entire home/apt,197
1.1746E+18,Spacious studio near lake and opera (Mill 5.12),1314526,Giancarlo,Entire home/apt,102
1.17464E+18,Spacious 2-bedroom near lake (Stardust 32),1314526,Giancarlo,Entire home/apt,223
